# final_best
1.752071935090526722e-06
1.678764904866625329e-08
1.969771012966248236e-10
7.567560520449490014e-07
4.279474996593535252e-09
1.304893659792583094e-08
4.948802900806015259e-07
3.646843937943344827e-08
