# final_best
1.069620365175882881e-03
1.039620223302950563e-03
5.917803281900724244e-04
1.977853828880604681e-04
1.216772183969982990e-03
3.922022346682929594e-04
2.228895172931011359e-04
3.419449581198996668e-04
