# final_best
7.451394385959986266e-07
1.792099265873758895e-06
1.577014672182741606e-06
1.294155154640819205e-05
6.019165053050556935e-06
7.307893139518739645e-07
7.767120589807774422e-06
2.455982038629400677e-06
