# final_best
3.477730547984947407e-09
4.096435635148054644e-09
2.882839300610839928e-09
1.169660368560698771e-09
4.271087039597887269e-09
1.355378476119994957e-09
1.077723199571778423e-08
1.232021151764683964e-09
