# final_best
1.399904172525667789e-02
6.539235428283918239e-02
4.244620501032914106e-02
2.210826577352209554e-02
1.483485789121172793e-01
1.073423978683334390e-01
9.581097370619362508e-02
1.443838253599136756e-01
