# final_best
3.336493811748386662e-03
1.784731672853645534e-04
4.826364953314232764e-04
7.543050973137788162e-04
2.502008951641432333e-03
2.867500349172935614e-04
2.243497661016835565e-03
7.416308357162115783e-04
