# final_best
2.259440909431198463e-04
1.285153675699479692e-03
2.291394316995543079e-04
9.190472177285080591e-04
6.972846005024457838e-04
1.683289565726386883e-03
9.014158614650824575e-06
6.752713478488381327e-04
