# final_best
3.996802888650563546e-15
3.254690090173646855e+00
3.996802888650563546e-15
3.996802888650563546e-15
3.996802888650563546e-15
3.996802888650563546e-15
4.100042339551142057e-01
3.996802888650563546e-15
