# final_best
4.374602902146307315e-10
1.009251793249177354e-09
3.895950229093614325e-11
6.393361395851115958e-10
9.538370093764569901e-11
5.834310812247167632e-11
4.959272992266505753e-10
4.935754027712846437e-10
