# final_best
1.988181182799308999e-06
5.772227145151020977e-07
3.258176772824583622e-07
1.498477818717702803e-06
9.791321931018615032e-08
1.480534064235428104e-07
4.692742376910530311e-07
1.698390805771055057e-08
