# final_best
8.234429719498059796e-04
3.449216679105582273e-04
2.025574711699285047e-04
5.160755939965788741e-04
4.081395249362351763e-04
2.054611018036389680e-04
5.240715157883713005e-05
6.957143805808030379e-05
